Sample in Buffer,Sample in Window,TRIGGER,voltmeter2_inst/adc_data[7:0],voltmeter2_inst/sin_wave[13:0],voltmeter2_inst/vrms[12:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,SIGNED,SIGNED,UNSIGNED
1027,1027,0,109,-703,703
1028,1028,0,110,-664,703
1029,1029,0,109,-703,703
1030,1030,0,110,-664,703
1031,1031,0,109,-703,703
1032,1032,0,110,-664,703
1033,1033,0,110,-703,703
1034,1034,0,110,-664,703
1035,1035,0,109,-664,703
1036,1036,0,110,-664,703
1037,1037,0,109,-703,703
1038,1038,0,110,-664,703
1039,1039,0,109,-703,703
1040,1040,0,110,-664,703
1041,1041,0,110,-703,703
1042,1042,0,110,-664,703
1043,1043,0,109,-664,703
1044,1044,0,110,-664,703
1045,1045,0,110,-703,703
1046,1046,0,110,-664,703
1047,1047,0,110,-664,703
1048,1048,0,110,-664,703
1049,1049,0,110,-664,703
1050,1050,0,110,-664,703
1051,1051,0,110,-664,703
1052,1052,0,110,-664,703
1053,1053,0,110,-664,703
1054,1054,0,110,-664,703
1055,1055,0,110,-664,703
1056,1056,0,110,-664,703
1057,1057,0,110,-664,703
1058,1058,0,110,-664,703
1059,1059,0,110,-664,703
1060,1060,0,110,-664,703
1061,1061,0,110,-664,703
1062,1062,0,110,-664,703
1063,1063,0,110,-664,703
1064,1064,0,110,-664,703
1065,1065,0,110,-664,703
1066,1066,0,110,-664,703
1067,1067,0,110,-664,703
1068,1068,0,110,-664,703
1069,1069,0,110,-664,703
1070,1070,0,110,-664,703
1071,1071,0,110,-664,703
1072,1072,0,111,-664,703
1073,1073,0,110,-664,703
1074,1074,0,111,-625,703
1075,1075,0,110,-664,703
1076,1076,0,111,-625,703
1077,1077,0,110,-664,703
1078,1078,0,111,-625,703
1079,1079,0,110,-664,703
1080,1080,0,111,-625,703
1081,1081,0,110,-664,703
1082,1082,0,111,-625,703
1083,1083,0,110,-664,703
1084,1084,0,111,-625,703
1085,1085,0,110,-664,703
1086,1086,0,111,-625,703
1087,1087,0,110,-664,703
1088,1088,0,111,-625,703
1089,1089,0,110,-664,703
1090,1090,0,111,-625,703
1091,1091,0,110,-664,703
1092,1092,0,111,-625,703
1093,1093,0,110,-664,703
1094,1094,0,111,-625,703
1095,1095,0,110,-664,703
1096,1096,0,111,-625,703
1097,1097,0,110,-664,703
1098,1098,0,111,-625,703
1099,1099,0,111,-664,703
1100,1100,0,111,-625,703
1101,1101,0,110,-625,703
1102,1102,0,111,-625,703
1103,1103,0,110,-664,703
1104,1104,0,111,-625,703
1105,1105,0,111,-664,703
1106,1106,0,111,-625,703
1107,1107,0,111,-625,703
1108,1108,0,111,-625,703
1109,1109,0,111,-625,703
1110,1110,0,111,-625,703
1111,1111,0,110,-625,703
1112,1112,0,111,-625,703
1113,1113,0,110,-664,703
1114,1114,0,111,-625,703
1115,1115,0,111,-664,703
1116,1116,0,111,-625,703
1117,1117,0,111,-625,703
1118,1118,0,111,-625,703
1119,1119,0,111,-625,703
1120,1120,0,111,-625,703
1121,1121,0,111,-625,703
1122,1122,0,111,-625,703
1123,1123,0,111,-625,703
1124,1124,0,111,-625,703
1125,1125,0,111,-625,703
1126,1126,0,111,-625,703
1127,1127,0,111,-625,703
1128,1128,0,111,-625,703
1129,1129,0,111,-625,703
1130,1130,0,111,-625,703
1131,1131,0,111,-625,703
1132,1132,0,111,-625,703
1133,1133,0,111,-625,703
1134,1134,0,111,-625,703
1135,1135,0,111,-625,703
1136,1136,0,111,-625,703
1137,1137,0,111,-625,703
1138,1138,0,111,-625,703
1139,1139,0,111,-625,703
1140,1140,0,111,-625,703
1141,1141,0,111,-625,703
1142,1142,0,111,-625,703
1143,1143,0,111,-625,703
1144,1144,0,111,-625,703
1145,1145,0,111,-625,703
1146,1146,0,96,-625,703
1147,1147,0,111,-625,703
1148,1148,0,111,-1210,703
1149,1149,0,111,-625,703
1150,1150,0,111,-625,703
1151,1151,0,111,-625,703
1152,1152,0,96,-625,703
1153,1153,0,111,-625,703
1154,1154,0,111,-1210,703
1155,1155,0,111,-625,703
1156,1156,0,111,-625,703
1157,1157,0,111,-625,703
1158,1158,0,111,-625,703
1159,1159,0,111,-625,703
1160,1160,0,111,-625,703
1161,1161,0,111,-625,703
1162,1162,0,96,-625,703
1163,1163,0,111,-625,703
1164,1164,0,96,-1210,703
1165,1165,0,111,-625,703
1166,1166,0,96,-1210,703
1167,1167,0,96,-625,703
1168,1168,0,111,-1210,703
1169,1169,0,96,-1210,703
1170,1170,0,96,-625,703
1171,1171,0,111,-1210,703
1172,1172,0,96,-1210,703
1173,1173,0,111,-625,703
1174,1174,0,111,-1210,703
1175,1175,0,96,-625,703
1176,1176,0,96,-625,703
1177,1177,0,111,-1210,703
1178,1178,0,96,-1210,703
1179,1179,0,111,-625,703
1180,1180,0,96,-1210,703
1181,1181,0,96,-625,703
1182,1182,0,96,-1210,703
1183,1183,0,111,-1210,703
1184,1184,0,96,-1210,703
1185,1185,0,111,-625,703
1186,1186,0,96,-1210,703
1187,1187,0,96,-625,703
1188,1188,0,96,-1210,703
1189,1189,0,96,-1210,703
1190,1190,0,96,-1210,703
1191,1191,0,96,-1210,703
1192,1192,0,96,-1210,703
1193,1193,0,96,-1210,703
1194,1194,0,96,-1210,703
1195,1195,0,96,-1210,703
1196,1196,0,96,-1210,703
1197,1197,0,96,-1210,703
1198,1198,0,96,-1210,703
1199,1199,0,96,-1210,703
1200,1200,0,96,-1210,703
1201,1201,0,96,-1210,703
1202,1202,0,96,-1210,703
1203,1203,0,96,-1210,703
1204,1204,0,96,-1210,703
1205,1205,0,111,-1210,703
1206,1206,0,96,-1210,703
1207,1207,0,111,-625,703
1208,1208,0,111,-1210,703
1209,1209,0,111,-625,703
1210,1210,0,111,-625,703
1211,1211,0,111,-625,703
1212,1212,0,111,-625,703
1213,1213,0,111,-625,703
1214,1214,0,111,-625,703
1215,1215,0,110,-625,703
1216,1216,0,111,-625,703
1217,1217,0,110,-664,703
1218,1218,0,111,-625,703
1219,1219,0,110,-664,703
1220,1220,0,111,-625,703
1221,1221,0,110,-664,703
1222,1222,0,111,-625,703
1223,1223,0,110,-664,703
1224,1224,0,110,-625,703
1225,1225,0,110,-664,703
1226,1226,0,110,-664,703
1227,1227,0,110,-664,703
1228,1228,0,110,-664,703
1229,1229,0,110,-664,703
1230,1230,0,110,-664,703
1231,1231,0,110,-664,703
1232,1232,0,110,-664,703
1233,1233,0,110,-664,703
1234,1234,0,110,-664,703
1235,1235,0,110,-664,703
1236,1236,0,110,-664,703
1237,1237,0,109,-664,703
1238,1238,0,110,-664,703
1239,1239,0,109,-703,703
1240,1240,0,109,-664,703
1241,1241,0,109,-703,703
1242,1242,0,109,-703,703
1243,1243,0,109,-703,703
1244,1244,0,109,-703,703
1245,1245,0,109,-703,703
1246,1246,0,109,-703,703
1247,1247,0,109,-703,703
1248,1248,0,109,-703,703
1249,1249,0,109,-703,703
1250,1250,0,109,-703,703
1251,1251,0,109,-703,703
1252,1252,0,109,-703,703
1253,1253,0,109,-703,703
1254,1254,0,109,-703,703
1255,1255,0,109,-703,703
1256,1256,0,109,-703,703
1257,1257,0,109,-703,703
1258,1258,0,109,-703,703
1259,1259,0,109,-703,703
1260,1260,0,109,-703,703
1261,1261,0,109,-703,703
1262,1262,0,109,-703,703
1263,1263,0,109,-703,703
1264,1264,0,108,-703,703
1265,1265,0,109,-703,703
1266,1266,0,108,-742,703
1267,1267,0,109,-703,703
1268,1268,0,108,-742,703
1269,1269,0,109,-703,703
1270,1270,0,109,-742,703
1271,1271,0,109,-703,703
1272,1272,0,108,-703,703
1273,1273,0,109,-703,703
1274,1274,0,108,-742,703
1275,1275,0,108,-703,703
1276,1276,0,108,-742,703
1277,1277,0,108,-742,703
1278,1278,0,108,-742,703
1279,1279,0,108,-742,703
1280,1280,0,108,-742,703
1281,1281,0,108,-742,703
1282,1282,0,108,-742,703
1283,1283,0,108,-742,703
1284,1284,0,108,-742,703
1285,1285,0,108,-742,703
1286,1286,0,108,-742,703
1287,1287,0,108,-742,703
1288,1288,0,108,-742,703
1289,1289,0,108,-742,703
1290,1290,0,108,-742,703
1291,1291,0,108,-742,703
1292,1292,0,108,-742,703
1293,1293,0,108,-742,703
1294,1294,0,108,-742,703
1295,1295,0,108,-742,703
1296,1296,0,108,-742,703
1297,1297,0,108,-742,703
1298,1298,0,108,-742,703
1299,1299,0,108,-742,703
1300,1300,0,108,-742,703
1301,1301,0,108,-742,703
1302,1302,0,108,-742,703
1303,1303,0,108,-742,703
1304,1304,0,108,-742,703
1305,1305,0,108,-742,703
1306,1306,0,108,-742,703
1307,1307,0,108,-742,703
1308,1308,0,108,-742,703
1309,1309,0,108,-742,703
1310,1310,0,108,-742,703
1311,1311,0,108,-742,703
1312,1312,0,108,-742,703
1313,1313,0,108,-742,703
1314,1314,0,108,-742,703
1315,1315,0,108,-742,703
1316,1316,0,108,-742,703
1317,1317,0,108,-742,703
1318,1318,0,108,-742,703
1319,1319,0,108,-742,703
1320,1320,0,108,-742,703
1321,1321,0,108,-742,703
1322,1322,0,108,-742,703
1323,1323,0,108,-742,703
1324,1324,0,108,-742,703
1325,1325,0,108,-742,703
1326,1326,0,108,-742,703
1327,1327,0,108,-742,703
1328,1328,0,108,-742,703
1329,1329,0,108,-742,703
1330,1330,0,108,-742,703
1331,1331,0,108,-742,703
1332,1332,0,108,-742,703
1333,1333,0,108,-742,703
1334,1334,0,108,-742,703
1335,1335,0,108,-742,703
1336,1336,0,108,-742,703
1337,1337,0,108,-742,703
1338,1338,0,108,-742,703
1339,1339,0,108,-742,703
1340,1340,0,108,-742,703
1341,1341,0,108,-742,703
1342,1342,0,108,-742,703
1343,1343,0,108,-742,703
1344,1344,0,108,-742,703
1345,1345,0,108,-742,703
1346,1346,0,108,-742,703
1347,1347,0,108,-742,703
1348,1348,0,108,-742,703
1349,1349,0,108,-742,703
1350,1350,0,108,-742,703
1351,1351,0,108,-742,703
1352,1352,0,108,-742,703
1353,1353,0,108,-742,703
1354,1354,0,108,-742,703
1355,1355,0,108,-742,703
1356,1356,0,108,-742,703
1357,1357,0,108,-742,703
1358,1358,0,108,-742,703
1359,1359,0,108,-742,703
1360,1360,0,108,-742,703
1361,1361,0,108,-742,703
1362,1362,0,108,-742,703
1363,1363,0,108,-742,703
1364,1364,0,108,-742,703
1365,1365,0,108,-742,703
1366,1366,0,108,-742,703
1367,1367,0,108,-742,703
1368,1368,0,108,-742,703
1369,1369,0,108,-742,703
1370,1370,0,108,-742,703
1371,1371,0,108,-742,703
1372,1372,0,108,-742,703
1373,1373,0,108,-742,703
1374,1374,0,108,-742,703
1375,1375,0,108,-742,703
1376,1376,0,108,-742,703
1377,1377,0,108,-742,703
1378,1378,0,108,-742,703
1379,1379,0,108,-742,703
1380,1380,0,108,-742,703
1381,1381,0,108,-742,703
1382,1382,0,108,-742,703
1383,1383,0,108,-742,703
1384,1384,0,108,-742,703
1385,1385,0,108,-742,703
1386,1386,0,108,-742,703
1387,1387,0,108,-742,703
1388,1388,0,108,-742,703
1389,1389,0,108,-742,703
1390,1390,0,108,-742,703
1391,1391,0,108,-742,703
1392,1392,0,108,-742,703
1393,1393,0,108,-742,703
1394,1394,0,108,-742,703
1395,1395,0,108,-742,703
1396,1396,0,109,-742,703
1397,1397,0,108,-742,703
1398,1398,0,108,-703,703
1399,1399,0,109,-742,703
1400,1400,0,109,-742,703
1401,1401,0,109,-703,703
1402,1402,0,108,-703,703
1403,1403,0,109,-703,703
1404,1404,0,109,-742,703
1405,1405,0,109,-703,703
1406,1406,0,109,-703,703
1407,1407,0,109,-703,703
1408,1408,0,109,-703,703
1409,1409,0,109,-703,703
1410,1410,0,109,-703,703
1411,1411,0,109,-703,703
1412,1412,0,109,-703,703
1413,1413,0,109,-703,703
1414,1414,0,109,-703,703
1415,1415,0,109,-703,703
1416,1416,0,109,-703,703
1417,1417,0,109,-703,703
1418,1418,0,109,-703,703
1419,1419,0,109,-703,703
1420,1420,0,109,-703,703
1421,1421,0,109,-703,703
1422,1422,0,109,-703,703
1423,1423,0,109,-703,703
1424,1424,0,109,-703,703
1425,1425,0,109,-703,703
1426,1426,0,109,-703,703
1427,1427,0,109,-703,703
1428,1428,0,109,-703,703
1429,1429,0,109,-703,703
1430,1430,0,109,-703,703
1431,1431,0,109,-703,703
1432,1432,0,109,-703,703
1433,1433,0,109,-703,703
1434,1434,0,109,-703,703
1435,1435,0,109,-703,703
1436,1436,0,109,-703,703
1437,1437,0,109,-703,703
1438,1438,0,109,-703,703
1439,1439,0,109,-703,703
1440,1440,0,109,-703,703
1441,1441,0,109,-703,703
1442,1442,0,109,-703,703
1443,1443,0,109,-703,703
1444,1444,0,109,-703,703
1445,1445,0,109,-703,703
1446,1446,0,109,-703,703
1447,1447,0,109,-703,703
1448,1448,0,109,-703,703
1449,1449,0,109,-703,703
1450,1450,0,109,-703,703
1451,1451,0,109,-703,703
1452,1452,0,109,-703,703
1453,1453,0,109,-703,703
1454,1454,0,109,-703,703
1455,1455,0,109,-703,703
1456,1456,0,109,-703,703
1457,1457,0,109,-703,703
1458,1458,0,109,-703,703
1459,1459,0,109,-703,703
1460,1460,0,109,-703,703
1461,1461,0,109,-703,703
1462,1462,0,109,-703,703
1463,1463,0,109,-703,703
1464,1464,0,109,-703,703
1465,1465,0,109,-703,703
1466,1466,0,110,-703,703
1467,1467,0,109,-703,703
1468,1468,0,110,-664,703
1469,1469,0,109,-703,703
1470,1470,0,110,-664,703
1471,1471,0,109,-703,703
1472,1472,0,110,-664,703
1473,1473,0,109,-703,703
1474,1474,0,109,-664,703
1475,1475,0,109,-703,703
1476,1476,0,110,-703,703
1477,1477,0,109,-703,703
1478,1478,0,110,-664,703
1479,1479,0,109,-703,703
1480,1480,0,110,-664,703
1481,1481,0,109,-703,703
1482,1482,0,110,-664,703
1483,1483,0,109,-703,703
1484,1484,0,110,-664,703
1485,1485,0,109,-703,703
1486,1486,0,110,-664,703
1487,1487,0,109,-703,703
1488,1488,0,110,-664,703
1489,1489,0,110,-703,703
1490,1490,0,110,-664,703
1491,1491,0,109,-664,703
1492,1492,0,110,-664,703
1493,1493,0,109,-703,703
1494,1494,0,110,-664,703
1495,1495,0,109,-703,703
1496,1496,0,110,-664,703
1497,1497,0,109,-703,703
1498,1498,0,110,-664,703
1499,1499,0,109,-703,703
1500,1500,0,110,-664,703
1501,1501,0,109,-703,703
1502,1502,0,110,-664,703
1503,1503,0,110,-703,703
1504,1504,0,110,-664,703
1505,1505,0,110,-664,703
1506,1506,0,110,-664,703
1507,1507,0,110,-664,703
1508,1508,0,110,-664,703
1509,1509,0,110,-664,703
1510,1510,0,110,-664,703
1511,1511,0,109,-664,703
1512,1512,0,110,-664,703
1513,1513,0,110,-703,703
1514,1514,0,110,-664,703
1515,1515,0,110,-664,703
1516,1516,0,110,-664,703
1517,1517,0,110,-664,703
1518,1518,0,110,-664,703
1519,1519,0,110,-664,703
1520,1520,0,110,-664,703
1521,1521,0,110,-664,703
1522,1522,0,110,-664,703
1523,1523,0,110,-664,703
1524,1524,0,110,-664,703
1525,1525,0,110,-664,703
1526,1526,0,110,-664,703
1527,1527,0,110,-664,703
1528,1528,0,110,-664,703
1529,1529,0,110,-664,703
1530,1530,0,110,-664,703
1531,1531,0,110,-664,703
1532,1532,0,110,-664,703
1533,1533,0,110,-664,703
1534,1534,0,110,-664,703
1535,1535,0,110,-664,703
1536,1536,0,110,-664,703
1537,1537,0,110,-664,703
1538,1538,0,111,-664,703
1539,1539,0,110,-664,703
1540,1540,0,111,-625,703
1541,1541,0,110,-664,703
1542,1542,0,110,-625,703
1543,1543,0,110,-664,703
1544,1544,0,111,-664,703
1545,1545,0,110,-664,703
1546,1546,0,111,-625,703
1547,1547,0,110,-664,703
1548,1548,0,111,-625,703
1549,1549,0,110,-664,703
1550,1550,0,111,-625,703
1551,1551,0,110,-664,703
1552,1552,0,111,-625,703
1553,1553,0,110,-664,703
1554,1554,0,111,-625,703
1555,1555,0,110,-664,703
1556,1556,0,111,-625,703
1557,1557,0,110,-664,703
1558,1558,0,111,-625,703
1559,1559,0,110,-664,703
1560,1560,0,111,-625,703
1561,1561,0,110,-664,703
1562,1562,0,111,-625,703
1563,1563,0,110,-664,703
1564,1564,0,111,-625,703
1565,1565,0,110,-664,703
1566,1566,0,111,-625,703
1567,1567,0,110,-664,703
1568,1568,0,111,-625,703
1569,1569,0,111,-664,703
1570,1570,0,111,-625,703
1571,1571,0,111,-625,703
1572,1572,0,111,-625,703
1573,1573,0,110,-625,703
1574,1574,0,111,-625,703
1575,1575,0,111,-664,703
1576,1576,0,111,-625,703
1577,1577,0,111,-625,703
1578,1578,0,111,-625,703
1579,1579,0,110,-625,703
1580,1580,0,111,-625,703
1581,1581,0,111,-664,703
1582,1582,0,111,-625,703
1583,1583,0,111,-625,703
1584,1584,0,111,-625,703
1585,1585,0,110,-625,703
1586,1586,0,111,-625,703
1587,1587,0,111,-664,703
1588,1588,0,111,-625,703
1589,1589,0,111,-625,703
1590,1590,0,111,-625,703
1591,1591,0,111,-625,703
1592,1592,0,111,-625,703
1593,1593,0,111,-625,703
1594,1594,0,111,-625,703
1595,1595,0,111,-625,703
1596,1596,0,111,-625,703
1597,1597,0,111,-625,703
1598,1598,0,111,-625,703
1599,1599,0,111,-625,703
1600,1600,0,111,-625,703
1601,1601,0,111,-625,703
1602,1602,0,111,-625,703
1603,1603,0,111,-625,703
1604,1604,0,111,-625,703
1605,1605,0,111,-625,703
1606,1606,0,111,-625,703
1607,1607,0,111,-625,703
1608,1608,0,111,-625,703
1609,1609,0,111,-625,703
1610,1610,0,96,-625,703
1611,1611,0,111,-625,703
1612,1612,0,111,-1210,703
1613,1613,0,111,-625,703
1614,1614,0,111,-625,703
1615,1615,0,111,-625,703
1616,1616,0,111,-625,703
1617,1617,0,111,-625,703
1618,1618,0,96,-625,703
1619,1619,0,111,-625,703
1620,1620,0,111,-1210,703
1621,1621,0,111,-625,703
1622,1622,0,111,-625,703
1623,1623,0,96,-625,703
1624,1624,0,96,-625,703
1625,1625,0,111,-1210,703
1626,1626,0,96,-1210,703
1627,1627,0,111,-625,703
1628,1628,0,111,-1210,703
1629,1629,0,111,-625,703
1630,1630,0,111,-625,703
1631,1631,0,111,-625,703
1632,1632,0,96,-625,703
1633,1633,0,111,-625,703
1634,1634,0,96,-1210,703
1635,1635,0,96,-625,703
1636,1636,0,96,-1210,703
1637,1637,0,111,-1210,703
1638,1638,0,96,-1210,703
1639,1639,0,111,-625,703
1640,1640,0,96,-1210,703
1641,1641,0,96,-625,703
1642,1642,0,96,-1210,703
1643,1643,0,96,-1210,703
1644,1644,0,96,-1210,703
1645,1645,0,111,-1210,703
1646,1646,0,96,-1210,703
1647,1647,0,111,-625,703
1648,1648,0,96,-1210,703
1649,1649,0,96,-625,703
1650,1650,0,96,-1210,703
1651,1651,0,96,-1210,703
1652,1652,0,96,-1210,703
1653,1653,0,111,-1210,703
1654,1654,0,96,-1210,703
1655,1655,0,96,-625,703
1656,1656,0,96,-1210,703
1657,1657,0,96,-1210,703
1658,1658,0,96,-1210,703
1659,1659,0,96,-1210,703
1660,1660,0,96,-1210,703
1661,1661,0,96,-1210,703
1662,1662,0,96,-1210,703
1663,1663,0,96,-1210,703
1664,1664,0,96,-1210,703
1665,1665,0,96,-1210,703
1666,1666,0,96,-1210,703
1667,1667,0,96,-1210,703
1668,1668,0,96,-1210,703
1669,1669,0,96,-1210,703
1670,1670,0,96,-1210,703
1671,1671,0,111,-1210,703
1672,1672,0,96,-1210,703
1673,1673,0,96,-625,703
1674,1674,0,96,-1210,703
1675,1675,0,96,-1210,703
1676,1676,0,96,-1210,703
1677,1677,0,96,-1210,703
1678,1678,0,96,-1210,703
1679,1679,0,96,-1210,703
1680,1680,0,96,-1210,703
1681,1681,0,96,-1210,703
1682,1682,0,96,-1210,703
1683,1683,0,96,-1210,703
1684,1684,0,96,-1210,703
1685,1685,0,96,-1210,703
1686,1686,0,96,-1210,703
1687,1687,0,96,-1210,703
1688,1688,0,96,-1210,703
1689,1689,0,96,-1210,703
1690,1690,0,96,-1210,703
1691,1691,0,96,-1210,703
1692,1692,0,96,-1210,703
1693,1693,0,96,-1210,703
1694,1694,0,96,-1210,703
1695,1695,0,96,-1210,703
1696,1696,0,96,-1210,703
1697,1697,0,96,-1210,703
1698,1698,0,96,-1210,703
1699,1699,0,111,-1210,703
1700,1700,0,96,-1210,703
1701,1701,0,111,-625,703
1702,1702,0,96,-1210,703
1703,1703,0,111,-625,703
1704,1704,0,111,-1210,703
1705,1705,0,111,-625,703
1706,1706,0,111,-625,703
1707,1707,0,111,-625,703
1708,1708,0,111,-625,703
1709,1709,0,111,-625,703
1710,1710,0,111,-625,703
1711,1711,0,111,-625,703
1712,1712,0,111,-625,703
1713,1713,0,111,-625,703
1714,1714,0,111,-625,703
1715,1715,0,110,-625,703
1716,1716,0,111,-625,703
1717,1717,0,110,-664,703
1718,1718,0,111,-625,703
1719,1719,0,110,-664,703
1720,1720,0,111,-625,703
1721,1721,0,110,-664,703
1722,1722,0,110,-625,703
1723,1723,0,110,-664,703
1724,1724,0,110,-664,703
1725,1725,0,110,-664,703
1726,1726,0,110,-664,703
1727,1727,0,110,-664,703
1728,1728,0,110,-664,703
1729,1729,0,110,-664,703
1730,1730,0,110,-664,703
1731,1731,0,110,-664,703
1732,1732,0,110,-664,703
1733,1733,0,110,-664,703
1734,1734,0,110,-664,703
1735,1735,0,109,-664,703
1736,1736,0,110,-664,703
1737,1737,0,109,-703,703
1738,1738,0,110,-664,703
1739,1739,0,109,-703,703
1740,1740,0,110,-664,703
1741,1741,0,109,-703,703
1742,1742,0,110,-664,703
1743,1743,0,109,-703,703
1744,1744,0,110,-664,703
1745,1745,0,109,-703,703
1746,1746,0,110,-664,703
1747,1747,0,109,-703,703
1748,1748,0,110,-664,703
1749,1749,0,109,-703,703
1750,1750,0,109,-664,703
1751,1751,0,109,-703,703
1752,1752,0,109,-703,703
1753,1753,0,109,-703,703
1754,1754,0,109,-703,703
1755,1755,0,109,-703,703
1756,1756,0,109,-703,703
1757,1757,0,109,-703,703
1758,1758,0,109,-703,703
1759,1759,0,109,-703,703
1760,1760,0,109,-703,703
1761,1761,0,109,-703,703
1762,1762,0,109,-703,703
1763,1763,0,109,-703,703
1764,1764,0,109,-703,703
1765,1765,0,109,-703,703
1766,1766,0,109,-703,703
1767,1767,0,109,-703,703
1768,1768,0,109,-703,703
1769,1769,0,109,-703,703
1770,1770,0,109,-703,703
1771,1771,0,109,-703,703
1772,1772,0,109,-703,703
1773,1773,0,109,-703,703
1774,1774,0,109,-703,703
1775,1775,0,109,-703,703
1776,1776,0,109,-703,703
1777,1777,0,109,-703,703
1778,1778,0,109,-703,703
1779,1779,0,109,-703,703
1780,1780,0,109,-703,703
1781,1781,0,109,-703,703
1782,1782,0,109,-703,703
1783,1783,0,109,-703,703
1784,1784,0,109,-703,703
1785,1785,0,109,-703,703
1786,1786,0,109,-703,703
1787,1787,0,109,-703,703
1788,1788,0,109,-703,703
1789,1789,0,109,-703,703
1790,1790,0,109,-703,703
1791,1791,0,109,-703,703
1792,1792,0,109,-703,703
1793,1793,0,109,-703,703
1794,1794,0,109,-703,703
1795,1795,0,109,-703,703
1796,1796,0,109,-703,703
1797,1797,0,109,-703,703
1798,1798,0,109,-703,703
1799,1799,0,109,-703,703
1800,1800,0,109,-703,703
1801,1801,0,109,-703,703
1802,1802,0,109,-703,703
1803,1803,0,109,-703,703
1804,1804,0,109,-703,703
1805,1805,0,109,-703,703
1806,1806,0,109,-703,703
1807,1807,0,109,-703,703
1808,1808,0,109,-703,703
1809,1809,0,109,-703,703
1810,1810,0,109,-703,703
1811,1811,0,109,-703,703
1812,1812,0,109,-703,703
1813,1813,0,109,-703,703
1814,1814,0,109,-703,703
1815,1815,0,109,-703,703
1816,1816,0,109,-703,703
1817,1817,0,109,-703,703
1818,1818,0,109,-703,703
1819,1819,0,109,-703,703
1820,1820,0,109,-703,703
1821,1821,0,109,-703,703
1822,1822,0,109,-703,703
1823,1823,0,109,-703,703
1824,1824,0,109,-703,703
1825,1825,0,109,-703,703
1826,1826,0,109,-703,703
1827,1827,0,109,-703,703
1828,1828,0,109,-703,703
1829,1829,0,109,-703,703
1830,1830,0,109,-703,703
1831,1831,0,109,-703,703
1832,1832,0,109,-703,703
1833,1833,0,109,-703,703
1834,1834,0,109,-703,703
1835,1835,0,109,-703,703
1836,1836,0,109,-703,703
1837,1837,0,109,-703,703
1838,1838,0,109,-703,703
1839,1839,0,109,-703,703
1840,1840,0,109,-703,703
1841,1841,0,109,-703,703
1842,1842,0,109,-703,703
1843,1843,0,109,-703,703
1844,1844,0,109,-703,703
1845,1845,0,109,-703,703
1846,1846,0,109,-703,703
1847,1847,0,109,-703,703
1848,1848,0,109,-703,703
1849,1849,0,109,-703,703
1850,1850,0,109,-703,703
1851,1851,0,109,-703,703
1852,1852,0,109,-703,703
1853,1853,0,109,-703,703
1854,1854,0,109,-703,703
1855,1855,0,109,-703,703
1856,1856,0,109,-703,703
1857,1857,0,109,-703,703
1858,1858,0,109,-703,703
1859,1859,0,109,-703,703
1860,1860,0,109,-703,703
1861,1861,0,109,-703,703
1862,1862,0,109,-703,703
1863,1863,0,109,-703,703
1864,1864,0,109,-703,703
1865,1865,0,109,-703,703
1866,1866,0,109,-703,703
1867,1867,0,109,-703,703
1868,1868,0,109,-703,703
1869,1869,0,109,-703,703
1870,1870,0,109,-703,703
1871,1871,0,109,-703,703
1872,1872,0,109,-703,703
1873,1873,0,109,-703,703
1874,1874,0,109,-703,703
1875,1875,0,109,-703,703
1876,1876,0,109,-703,703
1877,1877,0,109,-703,703
1878,1878,0,109,-703,703
1879,1879,0,109,-703,703
1880,1880,0,109,-703,703
1881,1881,0,109,-703,703
